fc	-0.0054000523 0.01117537 -0.004351285 0.0070278673 0.0058767227 -0.0029789568 -0.0041122157 9.007008e-05 0.0053940844 -0.00045309798 -0.004037399 0.008914339 5.8189322e-05 0.0014756181 -0.0091864485 -0.0011106791 -0.00510166 -0.0073395628 -0.004148086 0.00051165145 0.00092825026 -0.01065977 8.8563786e-05 -0.0019725445 -0.010134542 -0.007983301 0.009731723 0.0019226163 0.005601714 -0.0020125804 -0.009847347 -0.010824717 0.0062544304 -0.006473032 0.008310025 0.00093874725 -0.00096731173 0.0006466982 0.00069023366 0.006129755 -0.0037526358 0.0055523952 0.008017304 0.004820345 -0.00488445 0.0037885513 0.004046752 0.010580874 -0.0012558402 0.0033844274
62MPa	0.010563313 0.0068137865 -0.0015908411 -0.0011700998 0.006986254 0.0071044234 -0.0112677505 0.008994575 0.009891112 -0.0010386152 0.0069989883 0.00032509284 0.0036739162 -0.0045813737 -0.007657859 -0.0012573865 -0.003909857 0.008657778 -0.0005931803 -0.0029197568 0.006692669 -0.0012741123 -0.0068331785 0.0072927964 -0.0003800914 0.007828892 -0.0073369783 0.00035149464 -0.009243051 -0.003974456 -0.008768875 0.007848189 0.004793684 0.008472733 -0.011028274 -0.0021961804 -0.0042838193 0.0019095277 -0.0058126957 -0.00671661 0.0032245717 -0.008410418 0.001091217 -0.008531285 -0.0076384265 -0.010297736 0.0029102333 0.0008387202 0.004747231 -0.0010422783
ρ	-0.001796978 0.00034341044 -0.010060862 -0.008297068 0.010329918 -0.007725076 -0.010926885 0.00075835036 0.010250281 0.0075481213 -0.009545145 0.0029842 0.007901672 -0.0021737271 0.007655481 -0.008505966 -0.009343656 0.00021631962 0.010107254 -0.0070573357 -0.002486911 0.008234965 0.0035949352 -0.0046947114 -0.010099873 -0.0009640346 -0.0004294477 -0.002934082 0.008105676 -0.0007083783 -0.0069586546 -0.007909657 0.004253654 -0.0063597923 -0.010869097 0.007304989 0.0012295425 0.00878169 0.0027017188 -0.008514478 0.0010288829 -0.0038044073 -0.00058579864 -0.0008029574 -0.0019811098 -0.007879214 0.0045935204 0.006448559 -0.0030366941 -0.002642842
i	0.0019110341 -0.0021542818 -0.0026100355 0.0046058157 -0.0012113673 -0.0033068322 -0.0053018266 0.009170261 -0.0019080442 -0.0014844316 0.0019486055 -0.0020255388 0.008650199 -0.00035806946 -0.0048483983 0.008831233 -0.006251896 -0.009834848 0.004023548 -0.0041243057 -0.003612838 -0.0058729406 0.0031437152 0.0070057237 -0.0042944225 -2.4085266e-06 0.004772659 0.0038866007 -0.009085967 -0.002216521 0.0016583744 -0.0013822173 0.007487251 -0.0028245081 0.0028983424 0.0005729502 -0.004621967 -0.00740989 0.0070731794 0.0023267344 -0.008699403 0.010063064 0.0044369358 0.007511923 0.004059751 -0.0005445295 0.0040371 0.0009725601 0.003076465 0.0032311743
2520	-0.00073105714 0.010537465 -0.007849013 -0.00013745631 -0.008512335 -0.0022605013 -0.007946146 -0.0065806224 -0.0007732693 0.0068638227 0.008149052 0.0053583304 -0.01040136 -0.0009768065 -0.0039956383 -0.0013218604 -0.0030950976 -0.0039053434 0.0103358785 -0.008043767 0.0061922814 0.0074526602 -2.196289e-05 -0.0074986694 0.0062937997 0.0021611531 0.0031877083 -0.0056179715 0.005388665 0.00815229 0.007876181 -0.0038043512 -0.006548559 -0.0061630285 -0.009162262 -0.0014152273 0.0055840695 -0.0025418338 -0.0034737105 0.0011777644 0.007920721 0.0061768363 -0.0077189347 0.0024028015 0.010788889 0.0050792294 -0.0017655719 0.0007924842 0.0049597365 -0.0028501847
抗压	-0.007873521 -0.0023721757 -0.008523068 -0.006123368 0.007289042 -0.00960522 -0.006406332 -0.007733031 -0.0012036164 0.008710687 0.0031268324 -0.009530296 -0.0009259068 0.0077243205 0.0033901036 0.00063474657 0.00080351456 0.008553673 -0.009314375 0.009253895 -0.0026662138 0.0025459088 -0.009278754 0.0039116247 -0.004523776 0.007345295 -0.008429785 0.0010363046 -0.008201264 0.009342989 -0.0050949915 -0.0029866616 0.008306823 -0.005607673 0.005840463 0.005210863 0.0067884396 -0.0062188706 -0.0061984262 0.008919998 0.0093997475 0.009612508 -0.0070345514 0.0016126285 -0.004660041 0.009457747 0.0041609337 0.0036905115 0.008405004 -0.008326249
韧度	0.0023829038 0.0022538127 -0.00079470675 -0.009027142 -0.007888973 -0.003580311 -0.0029255587 -0.0027071247 0.00043692358 -0.008997425 0.008986591 0.006285831 0.0072092437 0.008101234 0.009057809 0.007865222 -0.00843571 -0.0018008634 -0.005540823 -0.00086147344 -0.0013662938 0.0087202545 -0.0047398596 0.00048250315 -0.009316917 -0.0014671731 0.008579304 -0.0014041016 0.0061783786 -0.0048706834 -0.009883691 0.009217736 -0.0013175658 0.004638119 0.0010066824 -0.00025204776 0.005496174 -0.008668854 0.0037772048 0.006405986 0.006148427 -0.0023911924 0.00021522773 -0.004169183 -0.0003558475 -0.00019164941 -0.0063513727 -0.00092341856 -0.0027835544 -0.010150604
R	-0.004941053 -0.00826492 -0.009608837 0.00051008735 -0.00947264 0.005466408 -0.010631163 -0.0015827816 -0.0064506736 0.009839826 0.007951319 0.007667346 0.00481129 -0.0055478727 -0.009336407 0.003222127 -0.008969523 0.0024051093 0.0063335528 -0.007411897 0.004279849 0.0005010248 -0.010529868 -0.0024760158 -0.008957497 0.0017272859 0.0014107734 -6.2192645e-05 -0.00640521 -0.0012201859 0.0046524024 -0.003916298 -0.0036862574 0.008047187 -0.0036236367 0.0030387808 -0.0016501407 -0.008625871 -0.0052077887 -0.0061455793 0.0040103956 0.009836717 0.0076014907 -0.0083884755 0.0004694669 -0.0019765948 0.00709219 0.002309421 -0.0035955845 -0.008792041
0.73	0.0031212906 0.0076544546 -0.0019995042 0.0066384026 -0.0009146092 -0.00976279 0.0019138381 -0.007931904 0.011416525 -0.0033545797 -0.00880637 0.005225191 -0.001252917 0.00016797861 0.0061931144 -0.008463259 -0.0037528158 -0.0059704883 -0.0059548514 -0.0025897077 -0.004983484 -0.0069807433 0.0037139058 -0.002940462 -0.00916645 0.0074774064 0.0054561263 -0.0097584855 -0.0046468317 0.00793909 0.0022361653 1.3563879e-05 -0.004399218 0.009330152 0.005471058 0.0036578628 -0.0074281874 0.0025816434 -0.005150306 0.001139248 -0.0015086787 0.005773305 -0.0025206306 0.0029492218 0.0049581416 0.0035592886 -0.0010611016 -0.0042789835 -0.0030924503 0.0021192075
MPa	0.0056445827 0.0026045395 -0.0036897429 0.008117589 -0.008048531 -0.0045065037 -0.011798315 -0.0013013091 0.013200708 0.0015635225 0.006684341 0.0036966344 -0.0064853514 -0.0029075027 -0.00490706 0.0041943006 0.0077973837 -0.005818862 -0.0068329955 -0.009651419 -0.0076989713 0.00792143 -0.0060051214 -0.0071877018 -0.0015620278 -0.007879561 0.0037940412 0.0068393005 -0.004943273 -0.00573127 -0.005739716 -0.008755801 0.0053502778 -0.0016165872 -0.0034554375 -0.005961235 0.00924252 0.00033859976 -0.003426568 0.0071969274 0.0049631232 -0.006143226 -0.0041227625 -0.0032949876 0.008474095 -0.009762105 0.0071068513 -0.0033473182 -0.009071247 0.001395038
平直	-0.004394062 0.00041130476 0.0033571701 -5.3256343e-05 0.0011150644 -3.7868864e-05 -0.010063404 -0.005399392 -0.0007556305 0.0039919517 -0.003976535 -0.0028694423 0.0016997941 -0.0001482054 0.0047550392 0.0052775145 -0.0017738807 -0.008136298 0.0010419603 0.00647635 0.010455461 0.0001919822 -0.006434184 -0.011736489 0.008400699 -0.0024380614 -0.008107171 -0.004397665 -0.008092114 0.0021693043 -0.009477501 -0.0032226779 -0.0056191445 -0.0060058325 0.005738091 0.0073679206 0.009639806 -0.00013324074 -0.003192355 -0.0066367243 0.0031193262 0.0018375252 0.0074328547 -0.005610838 0.00029019752 -0.007893761 -0.00043441236 -0.00507623 -0.0018933415 0.008388903
型	0.008012325 -0.0061577205 -0.0013837545 0.005453393 -0.0054588867 0.003750208 0.0026556228 0.0040047355 -0.008000727 0.0033060713 -0.0009844592 0.0021106738 -0.00059328304 -0.0023259046 0.0015205267 0.001796513 -0.0018084174 -0.0054298486 -0.002911366 0.007229091 -0.0040501566 -0.0061667194 0.009275342 0.007300416 0.008032957 1.7050701e-05 0.0043845056 -0.0039628455 0.0080146 -0.0083726365 0.0050001214 -0.0022178409 -0.008783102 0.0052436367 0.0023691703 -0.006583947 -0.006659921 -0.0022420923 0.005545315 -0.008843159 0.0056236954 -0.0025726904 -0.005800488 0.003671932 3.5636673e-05 -0.00761311 0.00041696223 0.0061437865 -0.0006789036 0.007863644
长度	-0.0061520697 0.007448557 0.006520289 -0.005668325 0.0062197163 0.00032278753 -0.009624464 0.0020677918 -0.0012583989 0.0007931886 0.00049981574 -0.0076087834 0.0015959926 0.008028441 -0.005310463 -0.0050217784 0.0022621457 0.005910831 -0.0019901367 0.009191334 -0.00052630896 -0.00992298 -0.008645797 -0.00069227914 0.0057606655 -0.0045695254 0.005810559 -0.009055318 -0.0026444718 0.006799167 -0.010107134 0.0042413 -0.0029829608 -0.0065549687 -0.008475289 0.006881041 0.0012200498 -0.0074696746 -0.005039304 -0.0065981857 -0.0013430984 0.000650917 -0.0074034934 -0.00029379057 -0.00025445034 0.0054524275 -0.0017043122 0.0040482585 -0.0048808963 -0.004330434
20	0.003119954 -0.0049236557 -0.010516737 0.00035499653 -0.00058586395 -0.0014318684 0.006959795 -0.007072192 0.008605131 -0.004830543 -0.009746941 0.00569361 0.0058762683 -0.008564171 0.0010538003 0.0011481105 0.0055666715 0.001322169 0.0050323852 -0.006554896 -0.0052195806 0.00770306 -0.0012525514 -0.010398652 0.008557624 -0.003561444 0.00487273 0.006432388 -0.00050872035 -0.0017247415 0.0012945754 0.0015640949 -0.0071417824 -0.009821604 -0.00851783 -0.00036624828 0.0031166398 -0.009299765 0.0020330548 0.009444026 -0.0054901307 -0.009246486 -0.007182141 0.0031431045 -0.005168838 -0.00016751884 0.0051982836 -0.0064478302 -0.010888041 -0.007638705
比约	-0.003244178 0.0051723756 -0.008878246 -0.0051522627 -0.0008651331 -0.008510184 -0.004777641 -0.0038613908 0.0041090897 0.004908404 -0.008913577 0.006772138 0.0056938054 0.009456681 -0.0018317058 -0.007912636 -0.0026664021 0.009350291 -0.0054718694 0.004605848 -0.0067034205 0.0061011207 0.004761174 -0.005522843 0.006987699 -0.0047212853 0.0016873591 -0.0029908384 0.0036442745 -0.0073626842 0.00074337743 -0.00031910534 0.00051964325 0.0018117351 -0.002853921 0.008942029 0.00640138 0.009125598 0.0031158188 -0.0050947657 -0.0061342157 -0.0045587183 -0.005806852 -0.0075182207 0.0032536532 0.0021650535 0.002839713 -0.006170602 -0.0062924046 0.0008571586
率为	0.008401763 -0.0013696731 -5.121545e-05 0.0013834144 -0.0003907832 0.0067345793 -0.007855314 -0.010081771 -0.0013075164 0.008941791 -0.006794686 -0.005189515 -0.0030454912 -0.005483145 0.00036160968 0.0070796474 0.007822808 0.0033862265 -0.0008033147 -0.0078733815 -0.0005229935 -0.0011666779 0.009410297 -0.002109367 0.0074023176 -0.007909619 -0.0010043086 -0.008262918 -0.0032735697 -0.003655293 -0.0063031306 0.008792164 -0.0057556736 -0.006499637 0.004843548 -0.009672261 0.00854806 -0.0057551526 -0.003984718 -0.0019889504 0.0040060356 0.002332557 0.00066197594 0.0022390776 -0.0019370682 -0.009673161 -0.010216216 0.005941498 0.009310848 -0.0024102097
2%	-0.00042907806 0.0029103751 -0.0013774636 -0.0050285137 -0.007136966 -0.0048834104 -0.006784307 -0.008343306 0.0042676027 0.007171954 0.00803356 0.007087247 -0.010083362 0.0022274463 0.0075629903 -0.0040815547 0.00040930172 -0.0091832895 0.0023701664 0.009900411 -0.0017494592 0.005514484 0.0034404392 -0.0031370313 0.007486526 -0.0067250524 0.0038263476 0.0007601778 0.0038697638 0.008647936 -0.0021239507 -0.004255367 0.002549946 0.0077783177 -0.009675169 -0.005814126 0.010149052 0.0011392016 -0.0015893255 -0.0010367902 0.0022001013 0.0016150466 0.008445858 0.0014382632 -0.0020423767 0.00564096 0.008596359 0.0044175736 0.0042689554 -0.009452598
5	0.009322208 -0.006332983 0.0044458876 0.00943679 -0.008297138 0.0064383396 0.0049447115 0.0071722474 0.00025116824 -0.0046239486 -0.0018815995 0.00373613 -0.0003442354 -0.0038731575 0.008629214 0.001477971 0.008771559 0.004670672 -0.004882719 -0.0032739646 -0.0029088894 -0.0006101427 0.003158707 -0.0046205022 -0.009073457 0.0041038417 0.008800739 -0.009458048 0.008212608 0.00018230369 0.0022468371 -0.0064758495 0.0040266737 -0.0022081477 -0.010949569 -0.00510858 -0.009140426 -0.0002460578 -0.008260807 -0.0042816894 0.0017017712 0.0011606623 -0.0057584965 -0.0062815044 0.0032039087 -0.00057584007 -0.00820609 0.002263333 -0.010140815 -0.00325695
14.5	0.00082692044 0.0005737975 -0.001007064 0.0072610555 0.0096108215 -0.009047525 -0.0008652011 0.0007814451 0.004270764 -0.00439381 -0.007886074 0.006082195 0.0070868004 0.0018218996 -0.009612887 -0.0071813483 0.0041766446 -0.001554529 0.0066018924 0.0029841599 0.0070158346 0.0019038852 -0.0067780134 0.0033320317 0.008699086 -0.007783769 -0.0060884836 -0.00055227266 0.00589717 0.009445179 0.004068983 -0.009518393 0.0032428964 -0.0012869702 0.0010235934 -0.0035208254 -0.004518571 -0.0021768273 -0.008529064 0.0042946446 0.0077311797 0.0021786832 0.0025761605 -0.0064557255 -0.00077080564 0.009019865 0.007871968 -0.0059414906 -0.0021514262 0.009101657
弹道	0.010476386 0.011445444 0.00066979876 0.002975495 0.001791146 -0.003184664 -0.008511572 -0.0063311034 0.007813133 -0.0028292742 0.009770669 2.5263615e-05 -0.009943224 0.001246149 -0.004808144 0.0004658121 -0.003416588 0.0069369283 0.0012671057 -0.009452434 -0.008269075 0.0015327126 0.0077694873 -0.0031771 -0.0013725555 -0.005131002 -0.004588895 0.0044866004 -0.0110074235 -0.0066214562 -0.0074602244 -0.0034893642 0.002526485 0.004092653 0.006249781 -0.0065275906 -0.0053832033 -0.0036763968 0.0066903564 -0.008345186 -0.006436375 0.010722013 -0.0073693576 0.007231919 -0.0073467586 -0.0012761084 0.001118473 0.006874861 -0.0037364464 0.004485381
炮上	-0.0045644953 0.00014721276 -0.0062305355 -0.0069801193 -0.007841669 -0.0030058587 -0.0029338358 0.009020223 0.008374327 0.010033398 0.008850473 0.0053268466 0.0056404094 -0.0030203979 0.0022470981 -0.008699458 -0.00031414995 0.0025038521 0.009987822 -0.009277944 0.010118132 0.003914464 -0.0005745386 -0.004090572 0.0015806807 -0.005773627 0.0032555223 0.004777965 -4.4894132e-05 0.0089963265 0.0007598218 0.0019620277 0.009204683 0.0030344853 -0.006278829 0.0011201767 0.0011482171 -0.0059997747 -0.004877279 0.010369144 -3.893195e-05 0.004382492 0.0024339447 0.0013964584 0.009294561 0.004231954 0.006219161 0.00611833 -0.0013051041 0.006164937
两种	-0.004891602 -0.0016814508 -0.006271667 -0.00041298813 0.0030029549 -0.003730339 -0.00576581 -0.0051192637 0.010060498 0.0006707052 -0.008055884 0.00692125 -0.0008350581 -0.0023326979 0.0018388767 0.0012738362 -0.0020276643 -0.0054347273 0.009620644 -0.0068815737 0.0013989102 0.00799525 -0.0048025753 -0.0016648647 0.003606275 -0.00079673016 -0.006666264 0.006951307 0.008053248 0.0020761208 -0.0039625764 -0.0054067746 -0.0054038707 -2.6159718e-05 0.0067944676 -0.0012956691 0.0020297419 0.009575179 -0.0039845644 -0.0076142056 -0.0021734345 -2.91668e-05 0.003991753 -0.002302492 0.001886993 0.007015222 -0.004956748 0.0037176483 0.002881461 -0.0041333963
共	-0.0005027906 -0.0009683004 0.0037869082 0.010187945 0.007657926 -0.009422866 0.006423159 -0.0004124785 -0.004262233 0.006695093 0.003461729 0.007806241 -0.0005218835 -0.0075060907 -0.004217801 0.003565677 0.0071835816 0.0021023185 -3.6163758e-05 -0.004639574 -0.0038018338 -0.0073340973 -0.007387883 -0.009150054 -0.0017389463 -0.002080933 -0.0076163844 -0.0047774785 0.007744938 0.011860372 -0.0119791785 -0.0034020152 0.0028649769 -0.00777637 -0.009850638 -0.009786356 0.009813207 -0.0076812035 0.0114825955 -0.0031121082 0.01151923 -0.0068832454 0.0043730647 0.00214519 0.0022199051 0.00023427463 -0.011895532 0.009031294 0.0040679765 -0.0056819012
40	0.010321297 0.009088848 0.0037560991 -0.006296839 0.005302859 -0.002404677 -0.00067521416 0.0033353127 -0.00043197186 0.0075695105 -0.009832523 0.000919636 -0.0046163485 -0.0022731912 0.008034699 -0.0043536634 0.006070647 -0.002745022 -0.0031542957 -0.0021648274 0.0019046027 0.0051528886 -0.0032089006 -0.005853513 0.0008386218 -0.011401483 0.009393089 -0.0010652364 -0.010006533 -0.0054185465 0.0043608984 0.0046712966 0.0039630667 -0.0045541697 0.0048460765 0.003040983 -0.0001960401 0.00087468664 0.004154146 0.003995488 -0.0043738065 -0.007716345 -0.001090745 0.0024256883 0.010831398 0.0038820333 0.005124903 0.011490559 0.0080028 0.005234167
B2	0.0039580804 -0.0033097959 -0.0062525016 -0.0050152787 -0.0029627224 0.008145477 -0.0034164067 0.0030931716 0.00066995993 0.008553734 0.009425089 0.0044633076 0.0025465905 -0.001852038 -0.009240278 0.0024562397 0.007150748 -0.0025908654 0.004469173 0.0027615218 -0.008001552 -0.01041127 -0.0054253326 0.0030254568 0.0067753517 -0.0061203735 -0.00020679805 0.0037475415 0.007133782 -0.00070849515 -0.011104456 0.0081926165 -0.0029815047 0.00886565 -0.005247609 -0.009558786 0.0057097636 -0.0054656044 0.011366811 0.0017162799 -0.0004227637 -0.0047715884 0.0027979645 0.004502281 -0.007554169 -0.0023889202 0.0026807871 0.0073507675 -0.00030004175 0.0017237165
组靶体	0.0022187512 -0.0021856404 0.007491138 -0.007467513 0.008216998 0.005691897 -0.007141192 0.008312865 0.0018718161 0.0067919204 0.0030465606 -0.0065130666 0.0061961426 0.00038398764 -0.009839736 -0.0026935516 0.00030203824 0.000709443 -0.00060120935 -0.0022736047 0.009767374 -0.009006329 -0.00868332 0.002655399 -0.0029716836 0.003198507 -0.00916034 -0.0054975376 -0.009685866 -0.00039443964 -0.0048565227 -0.008889338 -0.009263871 0.00023258418 -0.0029733563 -0.00048016466 0.0070305066 0.00942881 0.0045099985 -0.0070536854 -0.0025268446 -0.0058827233 -0.0005484568 -0.008634894 -0.001058944 0.0045617004 -0.0046251114 -0.0001727547 -0.0005867459 0.0012288077
短纤维	0.006227146 0.004663767 -0.0063428343 -0.0016508271 -0.005436887 0.0078302575 -0.0065595713 -0.009753874 0.004732392 0.004295079 -0.0047734254 -0.0014847851 0.0066179615 -0.0007236892 0.0070827496 0.008890306 -0.0064985678 -0.004520925 0.0032685546 0.0067593674 -0.0022361367 -0.00030747906 0.0023542484 -0.00972456 0.0026380445 0.0035265049 0.0065222313 0.009070704 0.004301005 0.007640281 -0.009330928 -0.0012788159 -0.0045018755 0.0065881405 -0.010214744 0.0076613883 0.009485861 0.004594286 -0.0051009757 0.005427909 0.0074296566 0.0054815034 -0.0011691079 0.005850876 -0.0077857575 0.008930424 -0.008523913 0.0104631465 -0.0076605855 0.002262358
含	0.006621473 0.002588485 0.00026033007 0.001580623 0.0060444484 0.0093199555 -0.003227857 0.001890362 -0.005247912 0.0051840357 -0.00042869517 0.0017683621 -0.007885652 0.004901675 -0.008066253 0.0034579856 -0.0033967218 0.006522648 -0.00023163584 -0.0056792116 0.011110647 0.0061588846 0.0043772003 -0.008148132 -0.009715912 -0.0011350842 0.0019374585 -0.0051703593 0.003326875 -0.001084042 0.006886799 0.007965588 -0.010455055 0.0069282698 -0.007491127 -0.004572903 -0.0046414486 0.0059372615 0.0018548672 0.008706864 -0.0059871394 -0.005294877 -0.007049797 -0.005130242 -0.007727481 0.00083412655 -0.01102441 -0.0037663633 6.610201e-05 -0.004453233
9	0.004698346 0.0019389415 0.00891149 0.009263124 0.00409512 -0.006688926 0.0049947095 0.0066876193 0.0037564915 -0.0013274926 -0.008092094 0.003065331 0.007993126 -0.009865359 0.0001135767 0.0021578153 0.009112385 -0.0054482813 0.000524887 0.00822585 0.0054009333 -0.004187775 -0.0068833483 -0.010100914 -0.0010250268 0.006930779 -0.008406038 -0.003225086 -0.0065221037 -0.0052455026 0.007960328 -0.0052225124 -0.006210745 -0.0038419813 0.0043577184 0.0065722824 0.0030682704 -0.0066460823 -0.005080328 -0.00156718 -0.004826834 0.003377248 0.0006745976 0.006786348 0.0019215647 0.0045420043 -0.009811084 -0.0039036814 -0.009064099 -0.0015068526
3%	-0.003042178 0.0028181667 0.0062395534 0.005316447 0.0063162916 0.0054931757 0.0011647097 -0.0073791626 -0.0032584227 0.008264442 0.009510601 -0.0071459203 -0.005251249 -0.0013687543 0.0039382144 -0.0045077596 -0.008146037 0.007783657 -0.0015498191 0.003200399 0.0007739267 -0.002650921 0.006777375 -0.002731377 -0.0023812235 0.0029050054 -0.002222355 0.0091144685 0.002662894 0.0020160056 -0.0071892682 -0.008302218 0.004430716 -0.007736193 -0.010602136 0.0068548927 -0.0055873236 -0.0015033402 0.010846336 -0.00837878 0.010720629 -0.007959846 0.0011821545 0.0017720021 0.0071719843 0.0065672137 -0.0056664273 -0.0008121129 0.0047979243 0.005874813
56MPa	0.004207255 0.0035438358 -0.0044274135 0.010329632 -0.008433498 0.0046636863 0.007939995 -0.007257911 0.007178002 -0.0033589688 7.1639566e-05 0.0074126534 0.0077885063 -0.0078954315 -0.0067760246 -0.006964283 0.0043245293 -0.0022299702 -0.0080916835 0.0024097895 -0.0068360246 0.0048879324 0.005681416 -0.007661972 0.008828029 -0.0017666544 -0.008184127 0.00093071937 0.003476575 0.003941262 0.004779612 -0.006907796 0.0041663614 -0.0009420839 -0.0057077464 -0.008441268 0.010052312 0.00982158 -0.00020891301 -0.00015333513 0.0100451 -0.008424435 -0.00026907216 -0.0078040063 0.0022458276 -0.002606722 0.0025622244 9.058572e-05 -0.005415765 -0.005743307
0.81	-0.005288165 0.0016797609 -0.002704365 0.010681661 0.0033051958 9.672107e-05 0.006762423 -0.0030354303 -0.00704644 -0.0063709207 0.006201306 -0.004593974 -0.0030043842 0.0072113485 0.005000124 0.0057665333 -0.005381544 0.0029639779 0.009863621 -0.004140162 -0.007040398 0.007248647 -0.0058182683 -0.008259383 -0.005982756 -0.0067966753 -0.0041935607 0.008061302 -0.00716214 0.010542331 -0.0034635866 0.0064636995 -0.009248073 0.0045678886 -0.003287072 -0.004469369 0.0048921877 0.0045886147 -0.0067446907 -0.0018826037 0.00080076314 0.006008652 -0.00066646945 -0.007697147 0.003186843 -0.00573415 -0.0054629985 0.011712844 -0.0034192873 0.007610875
B3	0.001048935 0.008953022 -8.459884e-06 0.00404699 0.007281766 -0.0066780834 6.964882e-05 -0.0064989105 0.0018310121 0.005832142 -0.0010835546 -0.0029968736 0.0024456317 -0.0063154628 -0.0087444475 -0.007466705 0.0011837855 -0.003605353 0.0017510516 0.005371017 0.008209213 0.005863186 -0.0035601514 0.0020936832 -0.0012447478 -0.010817831 -0.0020406065 0.009755294 -0.006166894 0.0015880688 -0.009800323 0.0024521488 0.0044633336 0.0075165387 -0.01171273 0.005380634 0.0024120696 -0.009969884 -0.0041011516 0.009803073 0.011018006 0.0016717651 -0.0038786063 -0.005016092 0.01043381 0.008913494 0.006116777 -0.0018805247 -0.0020523223 0.0034787357
纤维	0.009400056 0.004258765 0.0037583648 -0.007998297 0.0026761226 -0.0027778714 -0.0042897714 0.007973911 0.0045783427 0.007023539 0.0031527192 0.005068769 -0.004731595 -0.008276805 0.0019328509 -0.0070442325 0.0014757854 -0.0015382523 0.00078649074 0.003111701 -0.005165092 0.007732227 0.0013452226 -0.010230726 -0.003842308 0.006775615 -0.0040306034 -0.0074211815 -0.0052083065 0.011139556 0.005977489 0.0037555373 0.0048360643 0.006127488 -0.00036472845 -0.002150176 0.005397486 -0.0060563097 0.0015498378 0.009171744 0.005527971 -0.0034329232 -0.0052573634 -0.0062869824 -0.0047059096 0.0053639747 0.006723757 0.008520225 0.006668101 0.0041553425
24	-0.0033479373 0.0020123618 -0.009729249 -0.00077422365 0.0009701884 0.0041803136 0.004664295 -0.009948575 0.0011298453 0.000290752 0.0015153916 0.0007878146 -0.00892447 0.00066966587 -0.0044808267 -0.004415216 0.00028558663 0.008113529 -0.008262301 0.002707459 0.0037288254 0.0049818396 -0.010345241 -0.008755692 0.0012378134 0.0051554213 -0.000150274 -0.0043965913 -0.00505599 0.0003369231 -0.009916483 -0.0060682357 0.0008003431 -0.002398047 0.00027267614 0.006808525 -0.0006199303 0.0028602784 -0.0032809419 -0.0043313825 -0.004934799 -0.00831158 0.004491824 -0.004997324 0.01005476 0.00079696684 -0.010574525 0.0016871473 -0.0048197513 -0.010033434
72MPa	-0.009028186 0.0012017392 0.004317339 -0.0061421394 -0.007978583 -0.0035873884 0.007777634 -0.007940197 0.0032388323 0.008254634 0.004358313 -0.008520579 -0.009538619 0.005197539 -0.0017540291 5.858613e-05 -0.009659421 0.007985046 -0.0019166338 -0.008281426 0.007814686 0.0041728136 0.00808523 0.005873524 0.0034803431 -0.0022198088 0.0057308623 0.007193708 0.0016963502 0.0039377357 0.0019368422 -0.0075687384 -0.00879042 0.00029946028 0.004396378 -0.0057959566 -0.00064087694 0.0022032137 -0.007462607 0.0040472313 0.008284767 0.006054243 -0.003321742 -0.0025544616 -0.006417905 -0.0020303323 0.005279227 0.0024002204 0.0015609445 -0.0023919265
1.12	0.00025487994 -0.0007385661 0.0030071295 -0.000893093 0.007881359 0.0082437685 -0.0030496228 0.0027677712 0.0074308375 0.00328887 -0.004449274 -0.0005903571 -0.0035163728 0.0027520154 -0.0066703437 -0.0010727105 0.00032723905 -0.0048977146 -0.007764089 0.006773379 0.004695881 -0.0054044905 -0.009567577 -0.002220381 -0.0019321992 0.004034849 -0.0056710797 -0.0065186545 -0.008887017 -0.005595353 0.0006515699 -0.0072475323 0.00529439 0.0074725095 0.006760049 0.003639753 0.009111784 -0.007656711 -0.0077829873 0.009606601 -0.0031169176 -0.0031544312 0.007103015 0.002538413 0.0031199919 0.001424545 0.008469061 0.008566693 0.007862301 0.002355318
动能弹	0.0045298547 0.0015621256 -0.010320193 0.00044197598 0.005565165 0.009098385 -0.009876966 0.0037757184 -0.00044630907 0.00033284377 0.008973973 0.0004404905 -0.009140698 -0.00021887037 -0.006888153 0.0082407165 0.008357907 0.0040584356 -0.0021015406 -0.0020244208 -0.008591054 -0.0061572623 -0.0040532243 0.00069978076 -0.008365069 -0.01010442 -0.00887551 -0.008480578 -0.008086578 0.0011898741 -0.0044905827 -0.007828947 0.0016809448 -0.0060544456 -0.0012967399 0.008896547 -0.008261629 0.0031511276 0.0034168214 -0.0014947234 -0.003764573 0.008891942 -0.0063076196 0.010000887 0.009549821 0.0012473331 -0.009051818 -0.0006976042 0.00444961 0.0061391625
丸	0.009766515 0.006757615 0.0057165325 -0.009058808 0.0055758343 -0.0062343106 -0.0074084173 -0.0031787844 -0.00080845336 0.0060129836 0.008855528 -0.005644322 -0.0018382049 0.005094027 0.0024609934 -0.0071923034 0.00897205 0.0037868645 0.00062422745 0.008005439 -0.0031331351 -0.0026911292 0.0049307505 0.002357694 -0.005475549 0.003345728 -0.008176175 -0.008575334 -0.0066649793 -0.006598289 -0.0036588155 -0.0023155513 0.0043334626 -0.006417398 0.0019961225 0.006086358 0.00404922 0.00027091766 -0.00316118 -0.001469783 0.009763139 -0.006661422 0.00047398912 0.0021785717 0.007680651 0.0018789809 -0.007661914 -0.0005276615 -0.005306777 -0.007608124
